"No.","Time","Source","Destination","Protocol","Length","Info"
"2243","103.092002360","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1503568 Win=1557120 Len=0 TSval=3603614609 TSecr=2605078509"
"2244","103.092008905","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1503568 Ack=2957 Win=71680 Len=1392 TSval=2605078509 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2245","103.092016738","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1504960 Ack=2957 Win=71680 Len=1392 TSval=2605078509 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2246","103.092021692","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1506352 Win=1562880 Len=0 TSval=3603614609 TSecr=2605078509"
"2247","103.092749544","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1506352 Ack=2957 Win=71680 Len=1392 TSval=2605078510 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2248","103.092778228","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1507744 Ack=2957 Win=71680 Len=1392 TSval=2605078510 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2249","103.092783991","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1509136 Win=1568640 Len=0 TSval=3603614610 TSecr=2605078510"
"2250","103.092793050","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"2251","103.092803479","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1510528 Ack=2957 Win=71680 Len=1392 TSval=2605078510 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2252","103.092806892","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1511920 Win=1574400 Len=0 TSval=3603614610 TSecr=2605078510"
"2253","103.092812680","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1511920 Ack=2957 Win=71680 Len=1392 TSval=2605078510 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2254","103.093364772","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1513312 Ack=2957 Win=71680 Len=1392 TSval=2605078511 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2255","103.093376357","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1514704 Win=1580288 Len=0 TSval=3603614610 TSecr=2605078510"
"2256","103.093390888","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1514704 Ack=2957 Win=71680 Len=1392 TSval=2605078511 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2257","103.093400157","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1516096 Ack=2957 Win=71680 Len=1392 TSval=2605078511 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2258","103.093404276","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1517488 Win=1586048 Len=0 TSval=3603614610 TSecr=2605078511"
"2259","103.093410608","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1517488 Ack=2957 Win=71680 Len=1392 TSval=2605078511 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2260","103.094514260","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1518880 Ack=2957 Win=71680 Len=1392 TSval=2605078511 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2261","103.094525686","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1520272 Win=1591808 Len=0 TSval=3603614611 TSecr=2605078511"
"2262","103.094542703","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1520272 Ack=2957 Win=71680 Len=1392 TSval=2605078512 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2263","103.094551032","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1521664 Ack=2957 Win=71680 Len=1392 TSval=2605078512 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2264","103.094554926","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1523056 Win=1597568 Len=0 TSval=3603614612 TSecr=2605078512"
"2265","103.094562927","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1523056 Ack=2957 Win=71680 Len=1392 TSval=2605078512 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2266","103.094570019","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"2267","103.094573832","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1525840 Win=1603456 Len=0 TSval=3603614612 TSecr=2605078512"
"2268","103.095530609","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1525840 Ack=2957 Win=71680 Len=1392 TSval=2605078512 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2269","103.095544228","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1527232 Ack=2957 Win=71680 Len=1392 TSval=2605078513 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2270","103.095550913","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1528624 Win=1609216 Len=0 TSval=3603614613 TSecr=2605078512"
"2271","103.095563856","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1528624 Ack=2957 Win=71680 Len=1392 TSval=2605078513 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2272","103.095570373","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1530016 Ack=2957 Win=71680 Len=1392 TSval=2605078513 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2273","103.095573834","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1531408 Win=1614976 Len=0 TSval=3603614613 TSecr=2605078513"
"2274","103.095580519","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1531408 Ack=2957 Win=71680 Len=1392 TSval=2605078513 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2275","103.095586972","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1532800 Ack=2957 Win=71680 Len=1392 TSval=2605078513 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2276","103.095590289","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1534192 Win=1620736 Len=0 TSval=3603614613 TSecr=2605078513"
"2277","103.096464585","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1534192 Ack=2957 Win=71680 Len=1392 TSval=2605078514 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2278","103.096476533","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1535584 Ack=2957 Win=71680 Len=1392 TSval=2605078514 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2279","103.096481998","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1536976 Win=1626624 Len=0 TSval=3603614613 TSecr=2605078514"
"2280","103.096491926","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1536976 Ack=2957 Win=71680 Len=1392 TSval=2605078514 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2281","103.096498887","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1538368 Ack=2957 Win=71680 Len=1392 TSval=2605078514 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2282","103.096503182","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1539760 Win=1632384 Len=0 TSval=3603614613 TSecr=2605078514"
"2283","103.096510198","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1539760 Ack=2957 Win=71680 Len=1392 TSval=2605078514 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2284","103.096976795","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"2285","103.096984989","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1542544 Win=1638144 Len=0 TSval=3603614614 TSecr=2605078514"
"2286","103.096997385","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1542544 Ack=2957 Win=71680 Len=1392 TSval=2605078515 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2287","103.097005268","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1543936 Ack=2957 Win=71680 Len=1392 TSval=2605078515 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2288","103.097009265","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1545328 Win=1643904 Len=0 TSval=3603614614 TSecr=2605078515"
"2289","103.097015926","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1545328 Ack=2957 Win=71680 Len=1392 TSval=2605078515 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2290","103.097519303","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1546720 Ack=2957 Win=71680 Len=1392 TSval=2605078515 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2291","103.097530521","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1548112 Win=1649792 Len=0 TSval=3603614614 TSecr=2605078515"
"2292","103.097546756","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1548112 Ack=2957 Win=71680 Len=1392 TSval=2605078516 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2293","103.097555241","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1549504 Ack=2957 Win=71680 Len=1392 TSval=2605078516 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2294","103.097559185","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1550896 Win=1655552 Len=0 TSval=3603614615 TSecr=2605078516"
"2295","103.098423921","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1550896 Ack=2957 Win=71680 Len=1392 TSval=2605078516 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2296","103.098437405","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1552288 Ack=2957 Win=71680 Len=1392 TSval=2605078516 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2297","103.098443148","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1553680 Win=1661312 Len=0 TSval=3603614615 TSecr=2605078516"
"2298","103.098454206","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1553680 Ack=2957 Win=71680 Len=1392 TSval=2605078516 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2299","103.098460872","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1555072 Ack=2957 Win=71680 Len=1392 TSval=2605078517 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2300","103.098464262","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1556464 Win=1667072 Len=0 TSval=3603614615 TSecr=2605078516"
"2301","103.099358970","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1556464 Ack=2957 Win=71680 Len=1392 TSval=2605078517 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2302","103.099370950","173.194.163.223","192.168.1.65","TCP","682","443  >  55680 [PSH, ACK] Seq=1557856 Ack=2957 Win=71680 Len=616 TSval=2605078517 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2303","103.099376553","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1558472 Win=1670016 Len=0 TSval=3603614616 TSecr=2605078517"
"2304","103.099386423","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"2305","103.099393139","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1559864 Ack=2957 Win=71680 Len=1392 TSval=2605078517 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2306","103.099396993","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1561256 Win=1675776 Len=0 TSval=3603614616 TSecr=2605078517"
"2307","103.099403498","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1561256 Ack=2957 Win=71680 Len=1392 TSval=2605078517 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2308","103.099409376","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1562648 Ack=2957 Win=71680 Len=1392 TSval=2605078517 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2309","103.099413275","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1564040 Win=1681664 Len=0 TSval=3603614616 TSecr=2605078517"
"2310","103.099707622","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1564040 Ack=2957 Win=71680 Len=1392 TSval=2605078517 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2311","103.104437974","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1565432 Ack=2957 Win=71680 Len=1392 TSval=2605078518 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2312","103.104487662","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1566824 Win=1687424 Len=0 TSval=3603614621 TSecr=2605078517"
"2313","103.104539206","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1566824 Ack=2957 Win=71680 Len=1392 TSval=2605078518 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2314","103.104544431","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1568216 Ack=2957 Win=71680 Len=1392 TSval=2605078518 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2315","103.104548791","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1569608 Win=1693184 Len=0 TSval=3603614622 TSecr=2605078518"
"2316","103.105645002","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1569608 Ack=2957 Win=71680 Len=1392 TSval=2605078518 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2317","103.105681864","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1571000 Ack=2957 Win=71680 Len=1392 TSval=2605078518 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2318","103.105697507","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1572392 Win=1698944 Len=0 TSval=3603614623 TSecr=2605078518"
"2319","103.105730320","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1572392 Ack=2957 Win=71680 Len=1392 TSval=2605078519 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2320","103.105747002","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"2321","103.105753236","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1575176 Win=1704832 Len=0 TSval=3603614623 TSecr=2605078519"
"2322","103.105760797","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1575176 Ack=2957 Win=71680 Len=1392 TSval=2605078519 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2323","103.105769059","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1576568 Ack=2957 Win=71680 Len=1392 TSval=2605078519 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2324","103.105774809","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1577960 Win=1710592 Len=0 TSval=3603614623 TSecr=2605078519"
"2325","103.105782982","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1577960 Ack=2957 Win=71680 Len=1392 TSval=2605078519 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2326","103.105791571","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1579352 Ack=2957 Win=71680 Len=1392 TSval=2605078520 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2327","103.105796476","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1580744 Win=1716352 Len=0 TSval=3603614623 TSecr=2605078519"
"2328","103.105804244","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1580744 Ack=2957 Win=71680 Len=1392 TSval=2605078520 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2329","103.105812246","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=1582136 Ack=2957 Win=71680 Len=1392 TSval=2605078520 TSecr=3603614460 [TCP segment of a reassembled PDU]"
"2330","103.105816990","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1583528 Win=1722112 Len=0 TSval=3603614623 TSecr=2605078520"
"2331","103.105824969","173.194.163.223","192.168.1.65","TLSv1.2","857","Application Data"
"2332","103.148995329","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=2957 Ack=1584319 Win=1722112 Len=0 TSval=3603614666 TSecr=2605078522"
"2333","106.346429441","192.168.1.65","74.125.131.198","TLSv1.2","319","Application Data"
"2334","106.346497318","192.168.1.65","74.125.131.198","TLSv1.2","105","Application Data"
"2335","106.346678187","192.168.1.65","74.125.131.198","TLSv1.2","569","Application Data"
"2336","106.383264439","74.125.131.198","192.168.1.65","TCP","66","443  >  51944 [ACK] Seq=1609 Ack=3304 Win=351 Len=0 TSval=1360669182 TSecr=2779504110"
"2337","106.384378089","74.125.131.198","192.168.1.65","TCP","66","443  >  51944 [ACK] Seq=1609 Ack=3343 Win=351 Len=0 TSval=1360669182 TSecr=2779504110"
"2338","106.384410440","74.125.131.198","192.168.1.65","TCP","66","443  >  51944 [ACK] Seq=1609 Ack=3846 Win=360 Len=0 TSval=1360669182 TSecr=2779504111"
"2339","106.384421636","74.125.131.198","192.168.1.65","TLSv1.2","105","Application Data"
"2340","106.392051197","74.125.131.198","192.168.1.65","TLSv1.2","300","Application Data"
"2341","106.392083127","74.125.131.198","192.168.1.65","TLSv1.2","153","Application Data"
"2342","106.392095523","74.125.131.198","192.168.1.65","TLSv1.2","296","Application Data"
"2343","106.392104012","74.125.131.198","192.168.1.65","TLSv1.2","105","Application Data"
"2344","106.392192009","192.168.1.65","74.125.131.198","TCP","66","51944  >  443 [ACK] Seq=3846 Ack=2238 Win=374 Len=0 TSval=2779504156 TSecr=1360669183"
"2345","106.393703978","192.168.1.65","74.125.131.198","TLSv1.2","105","Application Data"
"2346","106.474153744","74.125.131.198","192.168.1.65","TCP","66","443  >  51944 [ACK] Seq=2238 Ack=3885 Win=360 Len=0 TSval=1360669272 TSecr=2779504158"
"2347","108.031743490","192.168.1.65","119.9.25.116","TCP","379","41584  >  2435 [PSH, ACK] Seq=2772 Ack=1236 Win=296 Len=313 TSval=3917154446 TSecr=40302455"
"2348","108.428730807","119.9.25.116","192.168.1.65","TCP","66","2435  >  41584 [ACK] Seq=1236 Ack=3085 Win=12058 Len=0 TSval=40307035 TSecr=3917154446"
"2349","108.725254225","119.9.25.116","192.168.1.65","TCP","155","2435  >  41584 [PSH, ACK] Seq=1236 Ack=3085 Win=12058 Len=89 TSval=40307109 TSecr=3917154446"
"2350","108.725308876","192.168.1.65","119.9.25.116","TCP","66","41584  >  2435 [ACK] Seq=3085 Ack=1325 Win=296 Len=0 TSval=3917155139 TSecr=40307109"
"2351","110.013801659","192.168.1.65","119.9.25.116","TCP","331","41584  >  2435 [PSH, ACK] Seq=3085 Ack=1325 Win=296 Len=265 TSval=3917156428 TSecr=40307109"
"2352","110.407089034","119.9.25.116","192.168.1.65","TCP","66","2435  >  41584 [ACK] Seq=1325 Ack=3350 Win=12392 Len=0 TSval=40307530 TSecr=3917156428"
"2353","110.711789667","119.9.25.116","192.168.1.65","TCP","171","2435  >  41584 [PSH, ACK] Seq=1325 Ack=3350 Win=12392 Len=105 TSval=40307606 TSecr=3917156428"
"2354","110.711835618","192.168.1.65","119.9.25.116","TCP","66","41584  >  2435 [ACK] Seq=3350 Ack=1430 Win=296 Len=0 TSval=3917157126 TSecr=40307606"
"2355","118.035319127","192.168.1.65","74.125.131.198","TLSv1.2","942","Application Data"
"2356","118.035392598","192.168.1.65","74.125.131.198","TLSv1.2","105","Application Data"
"2357","118.072065244","74.125.131.198","192.168.1.65","TCP","66","443  >  51944 [ACK] Seq=2238 Ack=4761 Win=369 Len=0 TSval=1360680871 TSecr=2779515799"
"2358","118.072098307","74.125.131.198","192.168.1.65","TCP","66","443  >  51944 [ACK] Seq=2238 Ack=4800 Win=369 Len=0 TSval=1360680871 TSecr=2779515799"
